projectname,classification,commenttext
argouml,WITHOUT_CLASSIFICATION,// Add this to search list for I18N properties // (Done for both modules & localized property file sets)
argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.ui.explorer.rules.PerspectiveRule#getDependencies(java.lang.Object)
     */"
argouml,WITHOUT_CLASSIFICATION,// We havn't found it. Add it.
argouml,WITHOUT_CLASSIFICATION,"/*
     * @see TargetListener#targetSet(TargetEvent)
     */"
argouml,WITHOUT_CLASSIFICATION,// ignored
argouml,WITHOUT_CLASSIFICATION,"/*
     * @see java.awt.event.ActionListener#actionPerformed(java.awt.event.ActionEvent)
     */"
argouml,WITHOUT_CLASSIFICATION,// ignored
argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.ui.explorer.rules.PerspectiveRule#getDependencies(java.lang.Object)
     */"
argouml,WITHOUT_CLASSIFICATION,"/*
     * Called after the notation default property gets changed.
     *
     * @see java.beans.PropertyChangeListener#propertyChange(java.beans.PropertyChangeEvent)
     */"
argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.ui.explorer.WeakExplorerNode#subsumes(java.lang.Object)
     */"
argouml,WITHOUT_CLASSIFICATION,"// The following check should have been satisfied before we // instantiated the module, but double check again"
argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.model.ModelImplementation#getAggregationKind()
     */"
argouml,WITHOUT_CLASSIFICATION,"// If it didn't have a loadable module class and it doesn't look like // a localized property set, warn the user that something funny is in // their extension directory"
argouml,WITHOUT_CLASSIFICATION,// no good trigger
argouml,WITHOUT_CLASSIFICATION,"// Since there is no way to compare the objects as equal, // we have to search through the list at this point."
argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.ui.explorer.rules.PerspectiveRule#getDependencies(java.lang.Object)
     */"
argouml,WITHOUT_CLASSIFICATION,// ignored
argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.uml.cognitive.critics.CrUML#getCriticizedDesignMaterials()
     */"
argouml,WITHOUT_CLASSIFICATION,"/*
     * Remark:
     * There is also a java-like notation, which is also
     * part of ArgoUML core distribution.
     */"
argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.ui.explorer.rules.PerspectiveRule#getDependencies(java.lang.Object)
     */"
argouml,WITHOUT_CLASSIFICATION,// ignored
argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.tigris.gef.presentation.Fig#setLineWidth(int)
     */"
argouml,WITHOUT_CLASSIFICATION,/* This Notation is not available! */
argouml,WITHOUT_CLASSIFICATION,"// NSUML does this (?) // Model.getFacade().setGuard(trans, g);"
argouml,WITHOUT_CLASSIFICATION,// This is needed for the case when the default notation is // not loaded at this point.
argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.ui.explorer.rules.PerspectiveRule#getChildren(java.lang.Object)
     */"
argouml,WITHOUT_CLASSIFICATION,// Build the final string
argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.ui.explorer.rules.PerspectiveRule#getRuleName()
     */"
argouml,WITHOUT_CLASSIFICATION,//////////////////////////////////////////////////////////////// // Static workers for dealing with notation names.
argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.tigris.gef.base.Diagram#initialize(java.lang.Object)
     */"
argouml,WITHOUT_CLASSIFICATION,// No valid field for above notationLanguage.  It's valid if not null.
argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.ui.explorer.rules.PerspectiveRule#getChildren(java.lang.Object)
     */"
argouml,WITHOUT_CLASSIFICATION,// We also show stereotypes
argouml,WITHOUT_CLASSIFICATION,"// Expressions are DataTypes, not independent model elements // be careful not to reuse them"
argouml,WITHOUT_CLASSIFICATION,// We also show stereotypes
argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.tigris.gef.presentation.FigNode#isDragConnectable()
     */"
argouml,WITHOUT_CLASSIFICATION,// We also show the type (of which e.g. the name may change)
argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.tigris.gef.presentation.Fig#getFillColor()
     */"
argouml,WITHOUT_CLASSIFICATION,// We also show the type (of which e.g. the name may change)
argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.tigris.gef.presentation.Fig#deleteFromModel()
     */"
argouml,WITHOUT_CLASSIFICATION,// We also show tagged values (the / for derived)
argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.tigris.gef.presentation.Fig#removeFromDiagram()
     */"
argouml,WITHOUT_CLASSIFICATION,// We also show tagged values (the / for derived)
argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.tigris.gef.presentation.Fig#getEnclosedFigs()
     */"
argouml,WITHOUT_CLASSIFICATION,// and when the Operation is replaced:
argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.tigris.gef.presentation.Fig#translate(int, int)
     */"
argouml,WITHOUT_CLASSIFICATION,/* We are not interested in the name. */
argouml,WITHOUT_CLASSIFICATION,//$NON-NLS-1$
argouml,WITHOUT_CLASSIFICATION,/* And the parameter names and values: */
argouml,WITHOUT_CLASSIFICATION,"/*
     * @see java.awt.event.ItemListener#itemStateChanged(java.awt.event.ItemEvent)
     */"
argouml,WITHOUT_CLASSIFICATION,/* And the arguments: */
argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.model.ModelImplementation#getCommonBehaviorFactory()
     */"
argouml,WITHOUT_CLASSIFICATION,// We also show parameters
argouml,WITHOUT_CLASSIFICATION,//$NON-NLS-1$
argouml,WITHOUT_CLASSIFICATION,//  We also show types of parameters
argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.tigris.gef.presentation.Fig#setFilled(boolean)
     */"
argouml,WITHOUT_CLASSIFICATION,/* Listen to the modelelement itself: */
argouml,WITHOUT_CLASSIFICATION,"/*
     * @see javax.swing.event.DocumentListener#removeUpdate(javax.swing.event.DocumentEvent)
     */"
argouml,WITHOUT_CLASSIFICATION,// We also show tagged values (the / for derived)
argouml,WITHOUT_CLASSIFICATION,//////////////////////////////////////////////////////////////// // convenience methods
argouml,WITHOUT_CLASSIFICATION,// register for events from all modelelements // that change the name and body text // i.e. when the CallAction is replaced:
argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.tigris.gef.presentation.Fig#makeSelection()
     */"
argouml,WITHOUT_CLASSIFICATION,"// and when the owner is replaced (unlikely for operations), // and when the operation changes name:"
argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.ui.explorer.rules.PerspectiveRule#getDependencies(java.lang.Object)
     */"
argouml,WITHOUT_CLASSIFICATION,/* Listen to the modelelement itself: */
argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.ui.explorer.rules.PerspectiveRule#getRuleName()
     */"
argouml,WITHOUT_CLASSIFICATION,// removed stereotype
argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.tigris.gef.base.SelectionButtons#paintButtons(Graphics)
     */"
argouml,WITHOUT_CLASSIFICATION,// register for events from all modelelements // that change the text // i.e. when the Transition is replaced:
argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.tigris.gef.presentation.Fig#setFilled(boolean)
     */"
argouml,WITHOUT_CLASSIFICATION,// new stereotype
argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.ui.explorer.rules.PerspectiveRule#getChildren(java.lang.Object)
     */"
argouml,WITHOUT_CLASSIFICATION,// register for the doActivity etc.
argouml,WITHOUT_CLASSIFICATION,"/*
     * @see java.awt.event.ActionListener#actionPerformed(java.awt.event.ActionEvent)
     */"
argouml,WITHOUT_CLASSIFICATION,// register for internal transitions:
argouml,WITHOUT_CLASSIFICATION,"/*
     * @see java.lang.Object#hashCode()
     *
     * This will result in rather bad performance but at least we will
     * not violate the contract together with {@link #equals(Object)}.
     */"
argouml,WITHOUT_CLASSIFICATION,"//        return ""parsing.java.help.attribute"";"
argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.ui.explorer.rules.PerspectiveRule#getChildren(java.lang.Object)
     */"
argouml,WITHOUT_CLASSIFICATION,"//        return ""parsing.help.fig-association-end-name"";"
argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.ui.explorer.rules.PerspectiveRule#getRuleName()
     */"
argouml,WITHOUT_CLASSIFICATION,//TODO: initial value
argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.ui.explorer.rules.AbstractPerspectiveRule#getChildren(java.lang.Object)
     */"
argouml,WITHOUT_CLASSIFICATION,/* skip spaces */
argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.ui.explorer.rules.PerspectiveRule#getRuleName()
     */"
argouml,WITHOUT_CLASSIFICATION,// the name itself
argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.ui.explorer.rules.PerspectiveRule#getRuleName()
     */"
argouml,WITHOUT_CLASSIFICATION,/* Check the name for validity: */
argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.ui.explorer.rules.PerspectiveRule#getDependencies(java.lang.Object)
     */"
argouml,WITHOUT_CLASSIFICATION,"/*
     * @see java.awt.event.ActionListener#actionPerformed(
     *         java.awt.event.ActionEvent)
     */"
argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.ui.explorer.rules.PerspectiveRule#getRuleName()
     */"
argouml,WITHOUT_CLASSIFICATION,// pick out return type
argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.ui.explorer.rules.PerspectiveRule#getDependencies(java.lang.Object)
     */"
argouml,WITHOUT_CLASSIFICATION,// handle multiplicity here since we need the type // actually the API of generator is buggy since to generate // multiplicity correctly we need the attribute too
argouml,WITHOUT_CLASSIFICATION,// strip any trailing semi-colons
argouml,WITHOUT_CLASSIFICATION,// name and params
argouml,WITHOUT_CLASSIFICATION,// expected
argouml,WITHOUT_CLASSIFICATION,// constructor
argouml,WITHOUT_CLASSIFICATION,"/*
     * @see java.beans.PropertyChangeListener#propertyChange(java.beans.PropertyChangeEvent)
     */"
argouml,WITHOUT_CLASSIFICATION,// check for more attributes (';' separated):
argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.tigris.gef.presentation.Fig#setLineColor(java.awt.Color)
     */"
argouml,WITHOUT_CLASSIFICATION,// Remove bases that aren't there anymore
argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.model.ModelImplementation#getDataTypesFactory()
     */"
argouml,WITHOUT_CLASSIFICATION,"/*Notation.findNotation(""Java"");*/"
argouml,WITHOUT_CLASSIFICATION,"/*
     * @see java.awt.event.ActionListener#actionPerformed(java.awt.event.ActionEvent)
     */"
argouml,WITHOUT_CLASSIFICATION,/* Initialize the NotationUtilityUml: */
argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.ui.explorer.rules.PerspectiveRule#getChildren(java.lang.Object)
     */"
argouml,WITHOUT_CLASSIFICATION,// copy - can't iterate modify live collection while iterating it
argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.tigris.gef.presentation.Fig#getUseTrapRect()
     */"
argouml,WITHOUT_CLASSIFICATION,/* When nothing is generated: omit the space. */
argouml,WITHOUT_CLASSIFICATION,//$NON-NLS-1$
argouml,WITHOUT_CLASSIFICATION,"// Loop through all base classes, building a comma separated list"
argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.tigris.gef.presentation.Fig#setLineWidth(int)
     */"
argouml,WITHOUT_CLASSIFICATION,"// yes, there are more:"
argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.tigris.gef.presentation.Fig#getMinimumSize()
     */"
argouml,WITHOUT_CLASSIFICATION,//no non-whitechars in text? remove attr!
argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.ui.explorer.rules.PerspectiveRule#getDependencies(java.lang.Object)
     */"
argouml,WITHOUT_CLASSIFICATION,"/* If the 1st attribute is static,
                         * then the new ones, too. */"
argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.ui.explorer.rules.AbstractPerspectiveRule#getRuleName()
     */"
argouml,WITHOUT_CLASSIFICATION,// Do nothing
argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.tigris.gef.presentation.Fig#makeSelection()
     */"
argouml,WITHOUT_CLASSIFICATION,"// yes, there are more:"
argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.tigris.gef.presentation.Fig#setFilled(boolean)
     */"
argouml,WITHOUT_CLASSIFICATION,/* Handle Derived: */
argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.tigris.gef.presentation.Fig#getLineColor()
     */"
argouml,WITHOUT_CLASSIFICATION,/* Handle Derived: */
argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.tigris.gef.presentation.Fig#setLineColor(java.awt.Color)
     */"
argouml,WITHOUT_CLASSIFICATION,/* Handle Visibility: */
argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.model.ModelImplementation#getDataTypesHelper()
     */"
argouml,WITHOUT_CLASSIFICATION,// fix for loading bad projects
argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.model.ModelImplementation#getActivityGraphsFactory()
     */"
argouml,WITHOUT_CLASSIFICATION,"/*
                     * The ""show types"" defaults to TRUE, to stay compatible
                     * with older ArgoUML versions that did not have this
                     * setting:
                     */"
argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.model.ModelImplementation#getCollaborationsFactory()
     */"
argouml,WITHOUT_CLASSIFICATION,// The element was deleted while we were processing it
argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.model.ModelImplementation#getCoreFactory()
     */"
argouml,WITHOUT_CLASSIFICATION,// strip any trailing semi-colons
argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.tigris.gef.presentation.Fig#getLineWidth()
     */"
argouml,WITHOUT_CLASSIFICATION,// no instantiations
argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.tigris.gef.presentation.Fig#setLineWidth(int)
     */"
argouml,WITHOUT_CLASSIFICATION,// construct bases string (comma separated)
argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.tigris.gef.presentation.Fig#getFillColor()
     */"
argouml,WITHOUT_CLASSIFICATION,//no text? remove op!
argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.tigris.gef.presentation.Fig#setFilled(boolean)
     */"
argouml,WITHOUT_CLASSIFICATION,//no non-whitechars in text? remove op!
argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.model.ModelImplementation#getCollaborationsHelper()
     */"
argouml,WITHOUT_CLASSIFICATION,// check for more operations (';' separated):
argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.tigris.gef.presentation.Fig#setLineColor(java.awt.Color)
     */"
argouml,WITHOUT_CLASSIFICATION,// end while loop
argouml,WITHOUT_CLASSIFICATION,"/*
     * @see javax.swing.tree.TreeModel#addTreeModelListener(javax.swing.event.TreeModelListener)
     */"
argouml,WITHOUT_CLASSIFICATION,// Don't create a stereotype for <<signal>> on a Reception // but create any other parsed stereotypes as needed
argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.tigris.gef.presentation.Fig#setFillColor(java.awt.Color)
     */"
argouml,WITHOUT_CLASSIFICATION,// lets concatenate it to the resulting string (genStr)
argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.tigris.gef.graph.GraphModel#getOutEdges(java.lang.Object)
     */"
argouml,WITHOUT_CLASSIFICATION,// the parameters
argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.ui.Clarifier#setFig(org.tigris.gef.presentation.Fig)
     */"
argouml,WITHOUT_CLASSIFICATION,// the returnparameters
argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.tigris.gef.presentation.Fig#getFillColor()
     */"
argouml,WITHOUT_CLASSIFICATION,// The model element was deleted while we were working on it
argouml,WITHOUT_CLASSIFICATION,"/*
     * @see javax.swing.tree.TreeModel#getChildCount(java.lang.Object)
     */"
argouml,WITHOUT_CLASSIFICATION,"// else: we remove only the extra "","""
argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.uml.util.namespace.NamespaceElement#getNamespaceElement()
     */"
argouml,WITHOUT_CLASSIFICATION,// the query state
argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.tigris.gef.presentation.Fig#getFillColor()
     */"
argouml,WITHOUT_CLASSIFICATION,"// remove last ,"
argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.uml.util.namespace.Namespace#setDefaultScopeToken(java.lang.String)
     */"
argouml,WITHOUT_CLASSIFICATION,// end of block
argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.ui.explorer.rules.PerspectiveRule#getRuleName()
     */"
argouml,WITHOUT_CLASSIFICATION,"// A string of the form ""name:"""
argouml,WITHOUT_CLASSIFICATION,"/*
     * @see java.util.Collection#removeAll(java.util.Collection)
     */"
argouml,WITHOUT_CLASSIFICATION,// this is a Message UML object
argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.cognitive.Poster#getClarifier()
     */"
argouml,WITHOUT_CLASSIFICATION,"/* Supported format:
         *     predecessors number "":"" action
         * The 3 parts of the string to generate: */"
argouml,WITHOUT_CLASSIFICATION,"/*
     * @see java.util.Collection#contains(java.lang.Object)
     */"
argouml,WITHOUT_CLASSIFICATION,/*(MMessage)*/
argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.ui.explorer.rules.PerspectiveRule#getRuleName()
     */"
argouml,WITHOUT_CLASSIFICATION,// This may return null:
argouml,WITHOUT_CLASSIFICATION,"/*
     * Override setBounds to keep shapes looking right.
     *
     * @see org.tigris.gef.presentation.Fig#setBoundsImpl(int, int, int, int)
     */"
argouml,WITHOUT_CLASSIFICATION,// activatorIntNo is now guaranteed not null
argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.ui.explorer.rules.PerspectiveRule#getDependencies(java.lang.Object)
     */"
argouml,WITHOUT_CLASSIFICATION,//        List<String> args = null;
argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.ui.explorer.rules.PerspectiveRule#getChildren(java.lang.Object)
     */"
argouml,WITHOUT_CLASSIFICATION,// get the ordered list of immediate successors:
argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.ui.explorer.rules.PerspectiveRule#getRuleName()
     */"
argouml,WITHOUT_CLASSIFICATION,// the condition or iteration expression (recurrence):
argouml,WITHOUT_CLASSIFICATION,"/*
     * @see java.awt.event.ComponentListener#componentResized(java.awt.event.ComponentEvent)
     */"
argouml,WITHOUT_CLASSIFICATION,/* (MMessage) */
argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.ui.explorer.rules.PerspectiveRule#getRuleName()
     */"
argouml,WITHOUT_CLASSIFICATION,/* Now apply the changes to the model: */
argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.tigris.gef.presentation.Fig#setLineColor(java.awt.Color)
     */"
argouml,WITHOUT_CLASSIFICATION,"/*
     * @see java.awt.event.WindowListener#windowActivated(java.awt.event.WindowEvent)
     */"
argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.ui.explorer.rules.PerspectiveRule#getChildren(java.lang.Object)
     */"
argouml,WITHOUT_CLASSIFICATION,// windowOpen state will be changed when window is activated
argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.ui.explorer.rules.PerspectiveRule#getDependencies(java.lang.Object)
     */"
argouml,WITHOUT_CLASSIFICATION,// ignored - we only care about open/closing
argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.model.ModelImplementation#getFacade()
     */"
argouml,WITHOUT_CLASSIFICATION,"/* Disconnect the message from the call graph
                 * Make copies of returned live collections
                 * since we're modifying
                 */"
argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.ui.explorer.rules.PerspectiveRule#getDependencies(java.lang.Object)
     */"
argouml,WITHOUT_CLASSIFICATION,"// Find the preceding message, if any, on either end of the // association."
argouml,WITHOUT_CLASSIFICATION,/* Do not set the name. */
argouml,WITHOUT_CLASSIFICATION,/* MClassifierRole */
argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.cognitive.Poster#getClarifier()
     */"
argouml,WITHOUT_CLASSIFICATION,// Connect the message at a new spot
argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.ui.explorer.rules.PerspectiveRule#getDependencies(java.lang.Object)
     */"
argouml,WITHOUT_CLASSIFICATION,// case 3 & 4
argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.ui.explorer.rules.PerspectiveRule#getRuleName()
     */"
argouml,WITHOUT_CLASSIFICATION,/* MMessage */
argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.ui.explorer.rules.PerspectiveRule#getRuleName()
     */"
argouml,WITHOUT_CLASSIFICATION,/* (MMessage) */
argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.ui.explorer.rules.PerspectiveRule#getChildren(java.lang.Object)
     */"
argouml,WITHOUT_CLASSIFICATION,/* (MMessage) */
argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.cognitive.critics.Critic#getWizardClass(org.argouml.cognitive.ToDoItem)
     */"
argouml,WITHOUT_CLASSIFICATION,/* (MMessage) */
argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.uml.cognitive.critics.CrUML#predicate2(
     *      java.lang.Object, org.argouml.cognitive.Designer)
     */"
argouml,WITHOUT_CLASSIFICATION,/* (MMessage) */
argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.tigris.gef.presentation.Fig#getLineWidth()
     */"
argouml,WITHOUT_CLASSIFICATION,/* MClassifierRole */
argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.ui.explorer.rules.PerspectiveRule#getChildren(java.lang.Object)
     */"
argouml,WITHOUT_CLASSIFICATION,"/* If no variable name was given, then retain the one in the model. */"
argouml,WITHOUT_CLASSIFICATION,"/*
     * @see javax.swing.tree.TreeModel#valueForPathChanged(javax.swing.tree.TreePath, java.lang.Object)
     */"
argouml,WITHOUT_CLASSIFICATION,"/* If no function-name was given, then retain the one in the model. */"
argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.tigris.gef.presentation.Fig#getLineColor()
     */"
argouml,WITHOUT_CLASSIFICATION,"/* Store the guard, i.e. condition or iteration expression,
         * in the recurrence field of the Action: */"
argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.cognitive.critics.Critic#initWizard(
     *         org.argouml.cognitive.ui.Wizard)
     */"
argouml,WITHOUT_CLASSIFICATION,"/* If there was no Action yet, create a CallAction: */"
argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.ui.explorer.rules.PerspectiveRule#getRuleName()
     */"
argouml,WITHOUT_CLASSIFICATION,"// Things are strange if there are more than one candidate root, // it has no obvious interpretation in terms of a call tree."
argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.tigris.gef.presentation.Fig#getFillColor()
     */"
argouml,WITHOUT_CLASSIFICATION,/*MMessage*/
argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.ui.explorer.rules.PerspectiveRule#getRuleName()
     */"
argouml,WITHOUT_CLASSIFICATION,// We can do nothing if we don't have both the use case and extension // point.
argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.ui.explorer.rules.PerspectiveRule#getDependencies(java.lang.Object)
     */"
argouml,WITHOUT_CLASSIFICATION,// Parse the string to creat a new extension point.
argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.ui.explorer.rules.PerspectiveRule#getDependencies(java.lang.Object)
     */"
argouml,WITHOUT_CLASSIFICATION,// Build a new extension point
argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.model.ModelImplementation#getDiagramInterchangeModel()
     */"
argouml,WITHOUT_CLASSIFICATION,// The empty string. Return null
argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.tigris.gef.graph.MutableGraphModel#addNodeRelatedEdges(java.lang.Object)
     */"
argouml,WITHOUT_CLASSIFICATION,/* Handle Derived: */
argouml,WITHOUT_CLASSIFICATION,"/* This case is a bit different, because of the parameters. 
                     * If the event already exists, the parameters are ignored. */"
argouml,WITHOUT_CLASSIFICATION,"// If we are given the null string, return immediately,  // so that the extensionpoint is removed."
argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.ui.explorer.rules.PerspectiveRule#getChildren(java.lang.Object)
     */"
argouml,WITHOUT_CLASSIFICATION,"// A string of the form ""name:location"". Discard the middle token // ("":"")"
argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.ui.explorer.rules.PerspectiveRule#getRuleName()
     */"
argouml,WITHOUT_CLASSIFICATION,// Read past the colon.
argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.tigris.gef.graph.MutableGraphModel#addEdge(java.lang.Object)
     */"
argouml,WITHOUT_CLASSIFICATION,// The string to build
argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.tigris.gef.graph.GraphModel#getPorts(java.lang.Object)
     */"
argouml,WITHOUT_CLASSIFICATION,// Get the fields we want
argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.tigris.gef.util.Predicate#predicate(java.lang.Object)
     */"
argouml,WITHOUT_CLASSIFICATION,// Put in the name field if it's there
argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.tigris.gef.presentation.Fig#setEnclosingFig(org.tigris.gef.presentation.Fig)
     */"
argouml,WITHOUT_CLASSIFICATION,// Put in the location field if it's there
argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.tigris.gef.presentation.Fig#makeSelection()
     */"
argouml,WITHOUT_CLASSIFICATION,/* First we decode the string: */
argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.ui.explorer.WeakExplorerNode#subsumes(java.lang.Object)
     */"
argouml,WITHOUT_CLASSIFICATION,"/* And 3rd, we adapt the model: */"
argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.ui.explorer.rules.PerspectiveRule#getDependencies(java.lang.Object)
     */"
argouml,WITHOUT_CLASSIFICATION,"// Same class, other operation"
argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.tigris.gef.presentation.Fig#getFillColor()
     */"
argouml,WITHOUT_CLASSIFICATION,// Other class
argouml,WITHOUT_CLASSIFICATION,"/*
     * @see java.lang.Object#clone()
     */"
argouml,WITHOUT_CLASSIFICATION,"// We found the classifier, now go find the operation:"
argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.uml.util.namespace.Namespace#peekNamespaceElement()
     */"
argouml,WITHOUT_CLASSIFICATION,/* the text was: {frozen = true} */
argouml,WITHOUT_CLASSIFICATION,/* case 3 */
argouml,WITHOUT_CLASSIFICATION,// Should we be getting this from the GUI? BT 11 aug 2002
argouml,WITHOUT_CLASSIFICATION,"/*
     * @see java.awt.event.MouseListener#mousePressed(java.awt.event.MouseEvent)
     */"
argouml,WITHOUT_CLASSIFICATION,// no type defined yet
argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.uml.util.namespace.Namespace#iterator()
     */"
argouml,WITHOUT_CLASSIFICATION,/* This automatically pulls in a TagDefinition from the profile: */
argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.ui.explorer.rules.PerspectiveRule#getChildren(java.lang.Object)
     */"
argouml,WITHOUT_CLASSIFICATION,"/* The TV existed, but maybe it was not ""true"": */"
argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.tigris.gef.graph.GraphModel#getOutEdges(java.lang.Object)
     */"
argouml,WITHOUT_CLASSIFICATION,/* TODO: For UML2: Check if the type of the TV is String. */
argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.ui.explorer.rules.PerspectiveRule#getChildren(
     *         java.lang.Object)
     */"
